# schema bench results — const-emit triple (main vs template-forms vs generation-time fold)
# date: 2026-08-07T01:15:33Z
# host: spacegame  arch: x86_64  os: Linux (Ubuntu 24.04)
# cpu: AMD EPYC (game server pinned to isolated cores 1-15 at ~372% CPU throughout)
# build: Release
# cpp compiler: g++ (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0
# cpp flags: -O3 -DNDEBUG -DSERIALIZE_RELEASE -std=c++17 -Wall -Wextra -Werror -ffp-contract=off -fno-rtti -Wno-class-memaccess -Wno-type-limits
# pinning: taskset -c 0 (the shared core — isolcpus 1-15 belong to the game server)
# noise: NOISY: game server owns isolated cores, bench on shared core 0; same-binary medians swing up to 23% across repetitions (test write, MAIN: 108M run1/2 -> 133M run3) — only repetition-stable deltas are meaningful
# schema commits: MAIN = b8b438c; V1-TEMPLATES = template-form emission (not shipped, see md); V2-FOLD = optimize-const-emit (this PR)
# serialize commit: 378892c (serialize.h shipped to the host; the host's own serialize checkout is older and was not used or touched)
# section MAIN run1
lang,bench,path,iters,bytes_per_op,runs,median_msgs_per_sec,min_msgs_per_sec,max_msgs_per_sec,median_mb_per_sec,spread_pct
cpp,rigidbody_moving,read,2000000,105,7,30284132,27055258,30304383,3032.53,10.73
cpp,rigidbody_at_rest,write,4000000,57,7,41014607,40943269,42263563,2229.53,3.22
cpp,rigidbody_at_rest,read,4000000,57,7,59882562,59792287,59949999,3255.18,0.26
cpp,chat,write,4000000,13,7,35700153,33475646,36698675,442.60,9.03
cpp,chat,read,4000000,13,7,75275852,63020318,75551807,933.25,16.65
cpp,test,write,16000000,6,7,117763929,114972358,118977186,673.85,3.40
cpp,test,read,16000000,6,7,205332602,204089029,213117885,1174.92,4.40
cpp,inputpacket,write,2000000,61,7,32004740,27335171,33485740,1861.85,19.22
cpp,inputpacket,read,2000000,61,7,36499802,34661002,36568135,2123.34,5.23
cpp,shipcreate,write,4000000,28,7,33083574,32418890,33212596,883.43,2.40
cpp,shipcreate,read,4000000,28,7,73787545,61439232,73970395,1970.34,16.98
cpp,ship_shallow,write,4000000,28,7,55837293,53817513,55996703,1491.02,3.90
cpp,ship_shallow,read,4000000,28,7,77273953,63847460,77299087,2063.44,17.41
cpp,probe_header,write,16000000,10,7,120656228,119113325,124900211,1150.67,4.80
cpp,probe_header,read,16000000,10,7,180862995,175457350,181295853,1724.84,3.23
cpp,probebits,write,4000000,26,7,83511979,72332334,83640425,2070.72,13.54
cpp,probebits,read,4000000,26,7,138880735,138327329,154376568,3443.62,11.56
cpp,probearray,write,2000000,47,7,29980751,29951940,30114574,1343.82,0.54
cpp,probearray,read,2000000,47,7,58510861,44271036,58716134,2622.61,24.69
cpp,testdata,write,1000000,92,7,9313681,9049631,9320477,817.16,2.91
cpp,testdata,read,1000000,92,7,25030235,23328478,25135602,2196.10,7.22
cpp,message_batch,write,3276800,25,7,61337828,58228456,61489902,1462.41,5.32
cpp,message_batch,read,3276800,25,7,42337764,38176319,44226337,1009.41,14.29
